Month,Decade,Tmax(C),Tmin(C)
02,2009-2018,25.6,16
02,2009-2018,25.5,14
02,2009-2018,24.4,15.6
02,2009-2018,26.2,17
02,2009-2018,27.8,20.5
02,2009-2018,26.3,21.9
03,2009-2018,23.3,18.7
03,2009-2018,22.7,17
03,2009-2018,23.6,15.1
03,2009-2018,24.2,15.5
03,2009-2018,24.6,15.5
03,2009-2018,25,14.9
03,2009-2018,24.8,18.1
03,2009-2018,24.5,19.7
03,2009-2018,24.8,19.1
03,2009-2018,22.8,13.2
03,2009-2018,23,17.7
03,2009-2018,23.3,12.7
03,2009-2018,22.3,12.8
03,2009-2018,23.5,12.9
03,2009-2018,23.3,14.7
03,2009-2018,24.3,17.8
03,2009-2018,24.7,17
03,2009-2018,21.8,17.2
03,2009-2018,24.2,16.4
03,2009-2018,24.1,17.2
03,2009-2018,24.5,15.9
03,2009-2018,25.2,18.3
03,2009-2018,24.8,20
03,2009-2018,22.3,20
03,2009-2018,23.2,18.3
03,2009-2018,24.4,18.1
03,2009-2018,24,16.4
03,2009-2018,23.6,14.4
03,2009-2018,23.1,15.2
03,2009-2018,23.8,16.7
03,2009-2018,23.5,13.1
04,2009-2018,21.5,16.8
04,2009-2018,21.6,18.2
04,2009-2018,25.7,17.9
04,2009-2018,24.1,15.9
04,2009-2018,22,13.7
04,2009-2018,21.8,10.1
04,2009-2018,20.2,9.3
04,2009-2018,21.2,12.4
04,2009-2018,21.7,12.6
04,2009-2018,22,10.6
04,2009-2018,20,14.9
04,2009-2018,21.6,14
04,2009-2018,23.8,16.7
04,2009-2018,19.6,12.9
04,2009-2018,21.2,9.5
04,2009-2018,20.7,11.5
04,2009-2018,20.7,14.1
04,2009-2018,19.4,15.4
04,2009-2018,20.9,13.4
04,2009-2018,21,12.6
04,2009-2018,21,11.9
04,2009-2018,21.2,15
04,2009-2018,22.2,10.8
04,2009-2018,22.4,14.8
04,2009-2018,18.7,14.6
04,2009-2018,20.5,15.2
04,2009-2018,20,10.3
04,2009-2018,20.5,12.9
04,2009-2018,18.9,16
04,2009-2018,18.4,16.1
05,2009-2018,20.4,11.5
05,2009-2018,21.6,13.1
05,2009-2018,22.8,11.8
05,2009-2018,23,10.7
05,2009-2018,22.3,15
05,2009-2018,21.8,16.9
05,2009-2018,20.1,12.7
05,2009-2018,20.5,12.1
05,2009-2018,18.2,11.4
05,2009-2018,20.8,11.4
05,2009-2018,21.4,14.4
05,2009-2018,21.4,17.6
05,2009-2018,20,14
05,2009-2018,22.3,16.4
05,2009-2018,20.9,12.9
05,2009-2018,20.8,13.6
05,2009-2018,20.6,14
05,2009-2018,18.7,10.7
05,2009-2018,19.5,12.7
05,2009-2018,19.7,13.6
05,2009-2018,20.7,11.6
05,2009-2018,18.3,12.5
05,2009-2018,17.5,9.9
05,2009-2018,16.5,10.3
05,2009-2018,18.2,12.1
05,2009-2018,18.2,10.8
05,2009-2018,18.5,11.6
05,2009-2018,18.1,14.1
05,2009-2018,20.4,15.9
05,2009-2018,18.1,12.7
05,2009-2018,16.9,10.3
06,2009-2018,15.6,6.4
06,2009-2018,14.3,6.7
06,2009-2018,13.8,3.8
06,2009-2018,14.7,2.6
06,2009-2018,15.1,4.1
06,2009-2018,14.7,5.4
06,2009-2018,16.2,7.2
06,2009-2018,17.8,11.7
06,2009-2018,17.7,14.1
06,2009-2018,18.8,16.4
06,2009-2018,19.9,11.3
06,2009-2018,17.7,11.1
06,2009-2018,17.5,10.4
06,2009-2018,14.3,6
06,2009-2018,15.5,9.3
06,2009-2018,16.2,7.2
06,2009-2018,16.9,6.3
06,2009-2018,15.4,7.8
06,2009-2018,14.5,10.8
06,2009-2018,16.3,6.7
06,2009-2018,18.2,9.7
06,2009-2018,17.6,14
06,2009-2018,17.5,15.6
06,2009-2018,17.5,12.9
06,2009-2018,17.2,9.1
06,2009-2018,16.2,12.2
06,2009-2018,17.1,9.3
06,2009-2018,16.4,11.7
06,2009-2018,16.3,11
06,2009-2018,13.5,9.6
07,2009-2018,14.9,6.5
07,2009-2018,12.2,1.6
07,2009-2018,12.8,1.8
07,2009-2018,13.1,4.3
07,2009-2018,16,5.2
07,2009-2018,15.8,5.3
07,2009-2018,13.5,7.7
07,2009-2018,15.1,12.7
07,2009-2018,16.3,10.1
07,2009-2018,13.2,7.9
07,2009-2018,13.7,6.9
07,2009-2018,14.1,5.2
07,2009-2018,15,3.3
07,2009-2018,15,7.4
07,2009-2018,15.2,9.7
07,2009-2018,16.5,9.8
07,2009-2018,14.3,11
07,2009-2018,15.3,10
07,2009-2018,14.5,10.5
07,2009-2018,15.7,11.1
07,2009-2018,14.4,11.2
07,2009-2018,14.7,8.3
07,2009-2018,15.8,9.5
07,2009-2018,18.5,14.6
07,2009-2018,17.3,11.1
07,2009-2018,15.8,8.1
07,2009-2018,16.4,7.2
07,2009-2018,16.5,11.1
07,2009-2018,16.3,10.3
07,2009-2018,15.6,10
07,2009-2018,16.7,7.8
08,2009-2018,13.9,8.6
08,2009-2018,15.3,9.5
08,2009-2018,14.4,9.1
08,2009-2018,16.6,11.9
08,2009-2018,13.7,8.4
08,2009-2018,14.2,7.9
08,2009-2018,10.3,6.8
08,2009-2018,10.8,2.3
08,2009-2018,11.8,3.2
08,2009-2018,13.1,7
08,2009-2018,11.8,8.9
08,2009-2018,15.4,5.5
08,2009-2018,16.8,9.2
08,2009-2018,15.4,4.5
08,2009-2018,15,8.9
08,2009-2018,14.8,5.4
08,2009-2018,15.9,5.3
08,2009-2018,15.6,5.2
08,2009-2018,15,5.2
08,2009-2018,14.9,7.7
08,2009-2018,16.3,5.6
08,2009-2018,16.2,6.6
08,2009-2018,16.4,8.6
08,2009-2018,16.6,7.9
08,2009-2018,15.8,10.1
08,2009-2018,18.5,13.3
08,2009-2018,18.8,11.5
08,2009-2018,15.8,8.7
08,2009-2018,15.8,8.6
08,2009-2018,14.2,10.2
08,2009-2018,16.4,8.7
09,2009-2018,16.4,7.3
09,2009-2018,15.1,9
09,2009-2018,18.5,13.3
09,2009-2018,16.7,13
09,2009-2018,19.4,13.7
09,2009-2018,16.9,11.8
09,2009-2018,16.4,10.9
09,2009-2018,16.7,7.4
09,2009-2018,11.3,6.1
09,2009-2018,12.6,6.4
09,2009-2018,14.4,3.9
09,2009-2018,16,4.6
09,2009-2018,16,6.3
09,2009-2018,17.2,9.1
09,2009-2018,18.8,12.6
09,2009-2018,15.2,13.1
09,2009-2018,20.3,14.3
09,2009-2018,16.5,12.8
09,2009-2018,17.5,12.4
09,2009-2018,16.3,9.4
09,2009-2018,16.2,12.2
09,2009-2018,16.2,11.3
09,2009-2018,17,13.2
09,2009-2018,18.7,12.3
09,2009-2018,17.6,13.7
09,2009-2018,16.1,12.6
09,2009-2018,18.2,12.8
09,2009-2018,18.2,13.1
09,2009-2018,16.5,12.2
09,2009-2018,19.9,13.4
10,2009-2018,19.1,12.5
10,2009-2018,18.7,15.3
10,2009-2018,18.4,10.2
10,2009-2018,18.3,12.6
10,2009-2018,18.2,13.1
10,2009-2018,18.4,13.3
10,2009-2018,17,9.2
10,2009-2018,16.2,11
10,2009-2018,17.7,13.8
10,2009-2018,18.2,11.5
10,2009-2018,16.5,11.1
10,2009-2018,21.2,14.6
10,2009-2018,20.5,11.9
10,2009-2018,17.6,8.4
10,2009-2018,18.8,8.8
10,2009-2018,16.1,10.3
10,2009-2018,17.2,13.4
10,2009-2018,18.1,12.4
10,2009-2018,18.6,9.9
10,2009-2018,20.9,14.7
10,2009-2018,21.2,12.6
10,2009-2018,17.4,11.1
10,2009-2018,17.2,9.9
10,2009-2018,18.2,11.1
10,2009-2018,20.1,15.1
10,2009-2018,19.9,12.7
10,2009-2018,18.8,13.3
10,2009-2018,18.6,11.7
10,2009-2018,19.8,13.4
10,2009-2018,17.9,11.6
10,2009-2018,16.6,7.1
11,2009-2018,17.8,7
11,2009-2018,20,13.7
11,2009-2018,18.4,12.8
11,2009-2018,18.4,11.1
11,2009-2018,17.4,11.4
11,2009-2018,19.9,13.2
11,2009-2018,24.3,14.6
11,2009-2018,19.3,12.1
11,2009-2018,17.9,14.5
11,2009-2018,19.8,15.1
11,2009-2018,21.7,14.8
11,2009-2018,21.5,15
11,2009-2018,16.6,13
11,2009-2018,18.4,10.2
11,2009-2018,20,16.4
11,2009-2018,19.3,14.7
11,2009-2018,19.7,11.3
11,2009-2018,17.4,10.5
11,2009-2018,17.9,14
11,2009-2018,18.5,14.7
11,2009-2018,18.8,14.1
11,2009-2018,18.8,13.9
11,2009-2018,19.6,14.1
11,2009-2018,19.7,13.5
11,2009-2018,23.9,15.7
11,2009-2018,20.2,13.1
11,2009-2018,21.8,14.2
11,2009-2018,21.2,12.6
11,2009-2018,18.2,13.1
11,2009-2018,19.4,15.1
12,2009-2018,-,10.8
12,2009-2018,21.7,14.2
12,2009-2018,21.2,14.5
12,2009-2018,20.8,14.6
12,2009-2018,20.3,14.7
12,2009-2018,23.6,15
12,2009-2018,25.2,16
12,2009-2018,22.9,15.5
12,2009-2018,19.2,15.8
12,2009-2018,25,18.1
12,2009-2018,22,11.5
12,2009-2018,19.2,12.7
12,2009-2018,19.9,13.1
12,2009-2018,19.6,14.4
12,2009-2018,20.1,13.8
12,2009-2018,23.5,15.3
12,2009-2018,19.7,14.6
12,2009-2018,20.5,11.4
12,2009-2018,22.8,15.4
12,2009-2018,23.9,14.1
12,2009-2018,20.6,11.3
12,2009-2018,25,-
12,2009-2018,26.1,15.1
12,2009-2018,20.3,13.1
12,2009-2018,21,14.9
12,2009-2018,21.4,15.4
12,2009-2018,21.8,15.2
12,2009-2018,20.6,16.1
12,2009-2018,22.3,15
12,2009-2018,19.2,11.2
12,2009-2018,21.9,11.4
01,2009-2018,23.6,14.9
01,2009-2018,25,17.4
01,2009-2018,23.8,19.3
01,2009-2018,25,15.9
01,2009-2018,21,13.6
01,2009-2018,20.5,9.7
01,2009-2018,21.5,15
01,2009-2018,21.6,15.9
01,2009-2018,21.7,15
01,2009-2018,22.8,15.9
01,2009-2018,24.3,18.3
01,2009-2018,24.5,15.4
01,2009-2018,25.7,18.9
01,2009-2018,22.9,16.1
01,2009-2018,23.6,18.2
01,2009-2018,25.5,17
01,2009-2018,22.7,16.4
01,2009-2018,22.9,17.1
01,2009-2018,24.2,17
01,2009-2018,20.9,14.1
01,2009-2018,21.2,10.6
01,2009-2018,22.5,15.8
01,2009-2018,23.8,15
01,2009-2018,21.2,15.2
01,2009-2018,21.6,14.9
01,2009-2018,22.2,15.1
01,2009-2018,21.3,16
01,2009-2018,22,15.9
01,2009-2018,22.7,13
01,2009-2018,23.5,14.1
01,2009-2018,23.6,17.9
02,2009-2018,24,15.1
02,2009-2018,24.3,17.6
02,2009-2018,27.1,19
02,2009-2018,24.6,16.2
02,2009-2018,22.9,16.7
02,2009-2018,24.6,14
02,2009-2018,25.5,18.3
02,2009-2018,27.6,18.4
02,2009-2018,22.1,14.9
02,2009-2018,23.1,13.7
02,2009-2018,22.1,15.5
02,2009-2018,22.6,13.4
02,2009-2018,25.7,17.9
02,2009-2018,27.2,17.8
02,2009-2018,19.3,17.4
02,2009-2018,23.7,14.5
02,2009-2018,20,15.3
02,2009-2018,21.6,17
02,2009-2018,26.5,19.4
02,2009-2018,26.9,18.6
02,2009-2018,25.8,15.2
02,2009-2018,26.1,16
02,2009-2018,24.9,15.3
02,2009-2018,25.8,17.3
02,2009-2018,25.5,17.8
02,2009-2018,24.7,16.5
02,2009-2018,24.7,14.9
02,2009-2018,27.5,16.8
03,2009-2018,25.7,16.9
03,2009-2018,24.6,17.5
03,2009-2018,23.8,14.8
03,2009-2018,22.9,17.1
03,2009-2018,24.3,18.2
03,2009-2018,23.8,17.4
03,2009-2018,23.3,15.6
03,2009-2018,22.5,16.4
03,2009-2018,20.3,15.3
03,2009-2018,23.1,18.3
03,2009-2018,23.4,18.9
03,2009-2018,23.7,20.1
03,2009-2018,22.8,18.4
03,2009-2018,22.4,15.7
03,2009-2018,20.8,12.4
03,2009-2018,21.9,11.7
03,2009-2018,23.3,13.2
03,2009-2018,23.1,15.8
03,2009-2018,22.5,13.8
03,2009-2018,23,12.7
03,2009-2018,22.8,17
03,2009-2018,22.4,17.9
03,2009-2018,23.3,19.2
03,2009-2018,22.5,15.3
03,2009-2018,23.1,16.5
03,2009-2018,23.7,18
03,2009-2018,24.7,17.9
03,2009-2018,23.9,16.7
03,2009-2018,25.9,17.6
03,2009-2018,21.2,17.6
03,2009-2018,22.1,17.1
04,2009-2018,21.7,13.4
04,2009-2018,23.8,14.6
04,2009-2018,24.6,18.7
04,2009-2018,24.5,20.6
04,2009-2018,23.1,16.1
04,2009-2018,25,15.9
04,2009-2018,20.2,15.2
04,2009-2018,20.2,12
04,2009-2018,21.7,11.4
04,2009-2018,20.4,14.3
04,2009-2018,23.2,15.6
04,2009-2018,24.3,19.9
04,2009-2018,21.3,18.4
04,2009-2018,19.9,15.6
04,2009-2018,22.3,15.4
04,2009-2018,20.6,13.3
04,2009-2018,21.2,13.5
04,2009-2018,19.6,12.8
04,2009-2018,20,10.4
04,2009-2018,19.3,14.1
04,2009-2018,19.9,11
04,2009-2018,17.5,13.6
04,2009-2018,20.2,11
04,2009-2018,20,14.4
04,2009-2018,19.5,10.5
04,2009-2018,20,9.3
04,2009-2018,20.3,10
04,2009-2018,22.4,12.1
04,2009-2018,22.2,15.5
04,2009-2018,18.8,17.2
05,2009-2018,19,11.1
05,2009-2018,16.1,7.3
05,2009-2018,15.9,5.7
05,2009-2018,17.4,11.8
05,2009-2018,17.2,13.2
05,2009-2018,18,7.5
05,2009-2018,18,8.2
05,2009-2018,18.7,10.6
05,2009-2018,18.7,10.5
05,2009-2018,20.9,13.2
05,2009-2018,20.8,15.9
05,2009-2018,19.5,14.6
05,2009-2018,15.4,9.8
05,2009-2018,15.1,5.9
05,2009-2018,15.9,9.2
05,2009-2018,17.4,10.6
05,2009-2018,17.3,14.1
05,2009-2018,20.5,16.1
05,2009-2018,18.1,13.4
05,2009-2018,16,11.9
05,2009-2018,16.7,8.8
05,2009-2018,13.9,2.3
05,2009-2018,13.9,2.5
05,2009-2018,16.5,8.1
05,2009-2018,19.2,6.1
05,2009-2018,16,6.8
05,2009-2018,18.9,13.8
05,2009-2018,17.9,12.6
05,2009-2018,17.2,12.1
05,2009-2018,17.6,11.5
05,2009-2018,17.2,11.1
06,2009-2018,17.3,8.6
06,2009-2018,17.7,10.7
06,2009-2018,15.5,11.2
06,2009-2018,15.6,7.4
06,2009-2018,15.3,9.5
06,2009-2018,16.8,5.8
06,2009-2018,15.9,8.3
06,2009-2018,15.2,6.3
06,2009-2018,13.9,5.9
06,2009-2018,14.4,7.9
06,2009-2018,16.3,7.5
06,2009-2018,15,8.8
06,2009-2018,15.8,9.7
06,2009-2018,16.8,13.1
06,2009-2018,14.9,7.2
06,2009-2018,14,9.1
06,2009-2018,16.5,6.7
06,2009-2018,13.6,7.6
06,2009-2018,16.7,8.7
06,2009-2018,17.3,7.8
06,2009-2018,17.9,9.2
06,2009-2018,16,13.4
06,2009-2018,17.6,13.4
06,2009-2018,16.4,13
06,2009-2018,15.2,9.2
06,2009-2018,17.2,9.6
06,2009-2018,14.5,4
06,2009-2018,13.7,5.8
06,2009-2018,13.7,7.5
06,2009-2018,14.7,5
07,2009-2018,15.8,7.7
07,2009-2018,15.7,9.2
07,2009-2018,15.4,9.8
07,2009-2018,15.4,7.7
07,2009-2018,15.7,10.1
07,2009-2018,14.9,10
07,2009-2018,16.7,10.8
07,2009-2018,15.5,6.6
07,2009-2018,16.3,8.5
07,2009-2018,15.1,10.4
07,2009-2018,15.4,8.4
07,2009-2018,15,7.2
07,2009-2018,12.5,4.2
07,2009-2018,10.8,6.4
07,2009-2018,11.2,4.6
07,2009-2018,13,4
07,2009-2018,14.9,6.3
07,2009-2018,15.5,9
07,2009-2018,15.2,5.5
07,2009-2018,17.2,9.4
07,2009-2018,17.2,11.7
07,2009-2018,14.7,9.4
07,2009-2018,14.9,9.1
07,2009-2018,15.5,9.8
07,2009-2018,15.1,9.8
07,2009-2018,15.6,10
07,2009-2018,15,7.9
07,2009-2018,14.9,9.9
07,2009-2018,14.6,5.6
07,2009-2018,10.8,1.4
07,2009-2018,11.8,1.3
08,2009-2018,12.6,6.9
08,2009-2018,16.4,9.6
08,2009-2018,15.3,10.7
08,2009-2018,14.5,4.5
08,2009-2018,13.5,4.2
08,2009-2018,15.4,7.3
08,2009-2018,16.2,12
08,2009-2018,18,12.9
08,2009-2018,17.8,14.2
08,2009-2018,16.4,10.9
08,2009-2018,16.7,8.3
08,2009-2018,15.9,11.2
08,2009-2018,18.1,9.3
08,2009-2018,17.9,9.9
08,2009-2018,15.4,7.4
08,2009-2018,15,7.9
08,2009-2018,16.7,9.5
08,2009-2018,16.5,9.2
08,2009-2018,16.7,11.2
08,2009-2018,17.2,10.5
08,2009-2018,16.4,9.4
08,2009-2018,15.2,7
08,2009-2018,15,3.1
08,2009-2018,16.3,4.5
08,2009-2018,16.9,5.9
08,2009-2018,16.9,8
08,2009-2018,16.9,11.1
08,2009-2018,16.2,13.5
08,2009-2018,18.2,10.5
08,2009-2018,17.3,9.7
08,2009-2018,15.5,10.9
09,2009-2018,16.9,9.9
09,2009-2018,18,11.9
09,2009-2018,16.8,10.3
09,2009-2018,16.1,10.9
09,2009-2018,15.9,9.5
09,2009-2018,17.7,12.9
09,2009-2018,17.5,13.3
09,2009-2018,17.4,10.2
09,2009-2018,16.9,11.5
09,2009-2018,14.9,7.3
09,2009-2018,13.5,7.8
09,2009-2018,13.8,7.9
09,2009-2018,14.7,10.3
09,2009-2018,16.4,13.9
09,2009-2018,18.7,11.3
09,2009-2018,19.8,12
09,2009-2018,16.6,9
09,2009-2018,19,9.3
09,2009-2018,14.4,8.9
09,2009-2018,15.5,6.3
09,2009-2018,16.9,11.3
09,2009-2018,17.5,9.4
09,2009-2018,15.7,11.4
09,2009-2018,16.2,11.5
09,2009-2018,18,13.2
09,2009-2018,18.5,14.6
09,2009-2018,19.7,13.4
09,2009-2018,17.4,12.6
09,2009-2018,17.9,10.9
09,2009-2018,17.4,10.8
10,2009-2018,17.3,9.6
10,2009-2018,16,10.3
10,2009-2018,16.7,12.3
10,2009-2018,17.3,12.7
10,2009-2018,17.1,12.6
10,2009-2018,17.8,11
10,2009-2018,18.5,13.2
10,2009-2018,-,13.8
10,2009-2018,20.1,13.7
10,2009-2018,19.9,13.6
10,2009-2018,19.3,13.1
10,2009-2018,16.9,11.8
10,2009-2018,17.3,12.2
10,2009-2018,18.5,13.5
10,2009-2018,18.3,12.3
10,2009-2018,16.7,12.6
10,2009-2018,17.6,12.2
10,2009-2018,16.5,12
10,2009-2018,16.7,6.8
10,2009-2018,16.5,10.6
10,2009-2018,17.6,12.8
10,2009-2018,16.9,13.3
10,2009-2018,17.7,12.7
10,2009-2018,17.1,12.2
10,2009-2018,18.4,12.8
10,2009-2018,17.6,13.2
10,2009-2018,18.9,14.4
10,2009-2018,18.9,14.5
10,2009-2018,18.6,14.8
10,2009-2018,21.3,14.9
10,2009-2018,20.5,11.7
11,2009-2018,21.2,13.7
11,2009-2018,19.6,14.1
11,2009-2018,21.1,15.7
11,2009-2018,20.5,16.8
11,2009-2018,19.9,12.9
11,2009-2018,20.8,13.9
11,2009-2018,17.8,8.3
11,2009-2018,20,14
11,2009-2018,18.3,12.3
11,2009-2018,18.4,13.3
11,2009-2018,17.7,11.8
11,2009-2018,18.6,10.8
11,2009-2018,17.9,8.8
11,2009-2018,20.4,11.1
11,2009-2018,19.4,9.2
11,2009-2018,19.9,11
11,2009-2018,21.4,11.4
11,2009-2018,22.6,13.6
11,2009-2018,20,12.1
11,2009-2018,19.5,12.8
11,2009-2018,23.8,12.5
11,2009-2018,21.8,13.9
11,2009-2018,22,12.2
11,2009-2018,22.9,14.7
11,2009-2018,22.6,15
11,2009-2018,22.4,15.4
11,2009-2018,23.1,14.5
11,2009-2018,24.1,16.1
11,2009-2018,22.3,14.8
11,2009-2018,23.9,15.9
12,2009-2018,23.6,13.8
12,2009-2018,24.4,13.2
12,2009-2018,24,12.8
12,2009-2018,25.3,14.4
12,2009-2018,25.1,15.9
12,2009-2018,24.8,16.3
12,2009-2018,26.8,14.8
12,2009-2018,26.4,17.6
12,2009-2018,26.4,17.3
12,2009-2018,26,17
12,2009-2018,25.3,18.5
12,2009-2018,25.7,18.6
12,2009-2018,24.8,18.5
12,2009-2018,25.3,16.3
12,2009-2018,25.4,13.7
12,2009-2018,25.3,16.9
12,2009-2018,25.3,16.2
12,2009-2018,26.5,18.9
12,2009-2018,26.3,17.4
12,2009-2018,23.6,18.4
12,2009-2018,22.4,15.3
12,2009-2018,23.2,18.6
12,2009-2018,25.1,18.1
12,2009-2018,25.3,16.5
12,2009-2018,25.9,15.4
12,2009-2018,25.6,17.7
12,2009-2018,23,16.1
12,2009-2018,23.5,12.5
12,2009-2018,21,14.3
12,2009-2018,23.3,13.7
12,2009-2018,24.8,13.6
01,2009-2018,24.8,17.9
01,2009-2018,25.6,17.5
01,2009-2018,27.6,16.6
01,2009-2018,27.4,20.9
01,2009-2018,22.1,19.4
01,2009-2018,22,18.3
01,2009-2018,23.7,18.1
01,2009-2018,23.7,17.3
01,2009-2018,23.6,16.2
01,2009-2018,24.9,18.3
01,2009-2018,25,18.6
01,2009-2018,25.6,18.6
01,2009-2018,29.4,19.5
01,2009-2018,27,19
01,2009-2018,27.4,19
01,2009-2018,27.5,19.5
01,2009-2018,25.8,19.8
01,2009-2018,25,19.3
01,2009-2018,21.4,19
01,2009-2018,26.4,20.1
01,2009-2018,27.5,19.9
01,2009-2018,27.6,19.1
01,2009-2018,25.6,19.5
01,2009-2018,26.8,20
01,2009-2018,26.1,20.7
01,2009-2018,26.5,21.2
01,2009-2018,27.7,19.1
01,2009-2018,28.3,18.8
01,2009-2018,29,19.1
01,2009-2018,28.8,19
01,2009-2018,27.7,18.1
02,2009-2018,27.2,21.6
02,2009-2018,23.4,19.1
02,2009-2018,23.3,16
02,2009-2018,20.9,15.2
02,2009-2018,22.9,16
02,2009-2018,23.9,16.5
02,2009-2018,23.7,16.6
02,2009-2018,24.7,16.3
02,2009-2018,21.6,15.5
02,2009-2018,20.9,16.2
02,2009-2018,23.2,20.9
02,2009-2018,23.6,20.4
02,2009-2018,27.9,22.3
02,2009-2018,24,21.2
02,2009-2018,25.7,18.8
02,2009-2018,24.7,16.1
02,2009-2018,28.1,19.1
02,2009-2018,26.8,19.5
02,2009-2018,27,21.9
02,2009-2018,27.6,21.9
02,2009-2018,26.7,18.9
02,2009-2018,23.8,15.3
02,2009-2018,22.9,15.4
02,2009-2018,23.1,15.5
02,2009-2018,23.4,14.5
02,2009-2018,24,15.4
02,2009-2018,24.1,18.6
02,2009-2018,24.7,18.5
03,2009-2018,24.1,18.8
03,2009-2018,24.5,19.6
03,2009-2018,25.8,17.3
03,2009-2018,25.8,17.5
03,2009-2018,26,16.4
03,2009-2018,26.1,17.3
03,2009-2018,26.8,19
03,2009-2018,26.1,16.7
03,2009-2018,22.9,16.9
03,2009-2018,25.2,14.2
03,2009-2018,24.3,14.5
03,2009-2018,22.9,14.7
03,2009-2018,19.1,15.4
03,2009-2018,23.2,16.4
03,2009-2018,22.4,12.4
03,2009-2018,21.2,13.8
03,2009-2018,23.2,14.5
03,2009-2018,23.1,15
03,2009-2018,23.2,15.7
03,2009-2018,24.1,14.9
03,2009-2018,25.6,13.8
03,2009-2018,24.3,13.5
03,2009-2018,24.6,15
03,2009-2018,23,15.5
03,2009-2018,23.4,16.8
03,2009-2018,22.6,12.9
03,2009-2018,24.8,16.1
03,2009-2018,24.8,16.3
03,2009-2018,23.5,17.5
03,2009-2018,24,17
03,2009-2018,22.7,16.4
04,2009-2018,23,16.2
04,2009-2018,22.1,14.3
04,2009-2018,21.5,16.2
04,2009-2018,22.7,15.6
04,2009-2018,23.8,17.2
04,2009-2018,22.9,12.8
04,2009-2018,22.5,14.9
04,2009-2018,23,12
04,2009-2018,21.6,12.6
04,2009-2018,21.9,15.1
04,2009-2018,21.5,8.4
04,2009-2018,14.6,8
04,2009-2018,17.6,12.4
04,2009-2018,20.2,14.1
04,2009-2018,21.5,14.6
04,2009-2018,21,16.8
04,2009-2018,22.9,15.3
04,2009-2018,23.4,16.1
04,2009-2018,18.7,11.5
04,2009-2018,19.1,13.5
04,2009-2018,20,13.8
04,2009-2018,21,14.2
04,2009-2018,18.8,11.9
04,2009-2018,18,12.9
04,2009-2018,18.3,10.6
04,2009-2018,19.9,10
04,2009-2018,19.5,11.6
04,2009-2018,20.4,15.5
04,2009-2018,19,17.1
04,2009-2018,21.5,15.1
05,2009-2018,21.9,15.8
05,2009-2018,20.5,13.7
05,2009-2018,20.3,8
05,2009-2018,17.2,7.3
05,2009-2018,18.1,10.2
05,2009-2018,19,13.7
05,2009-2018,19.5,14
05,2009-2018,18.3,14.2
05,2009-2018,18.8,14
05,2009-2018,20,9.8
05,2009-2018,20.6,12.4
05,2009-2018,20.9,16.3
05,2009-2018,18.6,16.6
05,2009-2018,22.8,16.2
05,2009-2018,22.1,16.7
05,2009-2018,21.6,16.3
05,2009-2018,21.8,12.3
05,2009-2018,16.8,10.9
05,2009-2018,18.3,11.4
05,2009-2018,17.9,10.3
05,2009-2018,18.7,13.1
05,2009-2018,19.7,12.8
05,2009-2018,18.9,11.2
05,2009-2018,14.9,10.3
05,2009-2018,17,12.5
05,2009-2018,16.2,7
05,2009-2018,14.7,10.4
05,2009-2018,16.6,7.4
05,2009-2018,11.9,3.5
05,2009-2018,12.9,4.1
05,2009-2018,13.1,3.7
06,2009-2018,14.7,2.8
06,2009-2018,16.4,5.6
06,2009-2018,16.1,13.3
06,2009-2018,16,10.7
06,2009-2018,17.6,13.7
06,2009-2018,16,11.5
06,2009-2018,13.5,6.7
06,2009-2018,12.2,6.9
06,2009-2018,15.4,3.8
06,2009-2018,16.2,5.1
06,2009-2018,14.9,9.1
06,2009-2018,12.8,9.5
06,2009-2018,15.2,12.5
06,2009-2018,16.4,10.4
06,2009-2018,16.5,7.7
06,2009-2018,18,9.9
06,2009-2018,18.8,11
06,2009-2018,17.1,10.2
06,2009-2018,18.3,11.4
06,2009-2018,17.3,11
06,2009-2018,12.5,10.1
06,2009-2018,13.2,4.8
06,2009-2018,13,5.9
06,2009-2018,15,7.5
06,2009-2018,16.7,10.6
06,2009-2018,13.5,8.2
06,2009-2018,12.5,1.9
06,2009-2018,13,3.6
06,2009-2018,14,7.1
06,2009-2018,12,1.1
07,2009-2018,14.3,4
07,2009-2018,13.7,9.5
07,2009-2018,15.6,6.2
07,2009-2018,13.3,2.7
07,2009-2018,13.4,5.5
07,2009-2018,13.7,5
07,2009-2018,15,4.9
07,2009-2018,15.8,9.2
07,2009-2018,16.7,12
07,2009-2018,16.6,8.4
07,2009-2018,14.4,7.8
07,2009-2018,14.8,7.3
07,2009-2018,15.1,3.7
07,2009-2018,13.9,7.3
07,2009-2018,16.1,12.4
07,2009-2018,13.6,8.8
07,2009-2018,16.4,8.1
07,2009-2018,15.9,7.7
07,2009-2018,15.2,9.4
07,2009-2018,16.6,7.9
07,2009-2018,15.5,7.2
07,2009-2018,16.5,10
07,2009-2018,16.4,7.4
07,2009-2018,14.3,5
07,2009-2018,14.1,3.6
07,2009-2018,15.1,8.2
07,2009-2018,16.9,5.8
07,2009-2018,15.4,8.7
07,2009-2018,16.4,9
07,2009-2018,16.6,10.9
07,2009-2018,14.4,5.3
08,2009-2018,15.7,10.7
08,2009-2018,16.3,7.1
08,2009-2018,16.5,9.3
08,2009-2018,14.2,4.8
08,2009-2018,14.9,8.2
08,2009-2018,14.4,7.6
08,2009-2018,16.7,6.8
